User_ID,Purchase,Cluster
1001324,144631.0,1
1001325,423707.0,0
1001326,31129.0,1
1001327,71786.0,1
1001328,248656.0,0
1001329,326350.0,0
1001330,36602.0,1
1001331,198363.0,0
1001332,49262.0,1
1001333,626295.0,2
1001334,78980.0,1
1001335,328981.0,0
1001336,49192.0,1
1001337,65496.0,1
1001338,225415.0,0
1001339,235391.0,0
1001340,487847.0,0
1001341,52393.0,1
1001342,51689.0,1
1001343,214226.0,0
1001344,97757.0,1
1001345,183572.0,1
1001346,15955.0,1
1001347,191003.0,1
1001348,120274.0,1
1001349,54249.0,1
1001350,117858.0,1
1001351,58471.0,1
1001352,92239.0,1
1001353,106008.0,1
1001354,664060.0,2
1001355,77254.0,1
1001356,350303.0,0
1001357,69367.0,1
1001358,276769.0,0
1001359,56955.0,1
1001360,115778.0,1
1001361,159108.0,1
1001362,196683.0,0
1001363,21737.0,1
1001364,82730.0,1
1001365,82364.0,1
1001366,116505.0,1
1001367,206337.0,0
1001368,63280.0,1
1001369,478664.0,0
1001370,182710.0,1
1001371,103887.0,1
1001372,97130.0,1
1001373,102553.0,1
1001374,146252.0,1
1001375,84421.0,1
1001376,149982.0,1
1001377,501168.0,0
1001378,72630.0,1
1001379,19756.0,1
1001380,300765.0,0
1001381,57764.0,1
1001382,5227.0,1
1001383,747329.0,2
1001384,36101.0,1
1001385,14085.0,1
1001386,108982.0,1
1001387,175733.0,1
1001388,67509.0,1
1001389,579266.0,2
1001390,419343.0,0
1001391,201593.0,0
1001392,249714.0,0
1001393,158989.0,1
1001394,13300.0,1
1001395,330802.0,0
1001396,169455.0,1
1001397,108646.0,1
1001398,50737.0,1
1001399,274054.0,0
1001400,119328.0,1
1001401,69226.0,1
1001402,79066.0,1
1001403,118196.0,1
1001404,265168.0,0
1001405,25504.0,1
1001406,30349.0,1
1001407,188612.0,1
1001408,166580.0,1
1001409,87390.0,1
1001410,75180.0,1
1001411,27318.0,1
1001412,5829.0,1
1001413,238364.0,0
1001414,168221.0,1
1001415,278662.0,0
1001416,9746.0,1
1001417,34301.0,1
1001418,355257.0,0
1001420,367676.0,0
1001421,158896.0,1
1001422,686365.0,2
1001423,75626.0,1
1001424,53607.0,1
1001425,768257.0,2
1001426,459976.0,0
1001427,238408.0,0
1001428,56907.0,1
1001429,19080.0,1
1001430,173347.0,1
1001431,5251.0,1
1001432,72611.0,1
1001433,192298.0,1
1001434,177798.0,1
1001435,23270.0,1
1001436,118946.0,1
1001437,180803.0,1
1001438,20331.0,1
1001439,101296.0,1
1001440,138809.0,1
1001441,86974.0,1
1001442,112739.0,1
1001443,104462.0,1
1001444,26051.0,1
1001445,21997.0,1
1001446,79060.0,1
1001447,935275.0,2
1001448,1020394.0,2
1001449,1066762.0,2
1001450,104539.0,1
1001451,945972.0,2
1001452,8845.0,1
1001454,13921.0,1
1001455,68871.0,1
1001456,9925.0,1
1001457,222530.0,0
1001458,69919.0,1
1001459,42046.0,1
1001460,53447.0,1
1001461,37483.0,1
1001462,52995.0,1
1001463,107884.0,1
1001464,118148.0,1
1001465,867353.0,2
1001466,296876.0,0
1001467,142419.0,1
1001468,174349.0,1
1001469,58687.0,1
1001470,649701.0,2
1001471,37919.0,1
1001472,427698.0,0
1001473,300050.0,0
1001474,137345.0,1
1001475,77207.0,1
1001476,111095.0,1
1001477,761.0,1
1001478,1790.0,1
1001479,25057.0,1
1001480,31361.0,1
1001481,105846.0,1
1001482,119362.0,1
1001483,319002.0,0
1001484,351556.0,0
1001485,34111.0,1
1001486,89012.0,1
1001487,34850.0,1
1001488,45135.0,1
1001489,428352.0,0
1001490,267110.0,0
1001491,156567.0,1
1001492,181339.0,1
1001494,76853.0,1
1001495,148371.0,1
1001496,550996.0,2
1001497,314816.0,0
1001498,220751.0,0
1001499,162365.0,1
1001500,82404.0,1
1001501,641893.0,2
1001502,237269.0,0
1001503,320476.0,0
1001504,91817.0,1
1001505,316488.0,0
1001506,79494.0,1
1001507,77013.0,1
1001508,19376.0,1
1001509,234990.0,0
1001510,33398.0,1
1001511,97463.0,1
1001512,57690.0,1
1001513,194635.0,0
1001514,168749.0,1
1001515,50260.0,1
1001516,391268.0,0
1001517,60758.0,1
1001518,24038.0,1
1001519,94896.0,1
1001520,11485.0,1
1001521,45888.0,1
1001522,68973.0,1
1001523,190353.0,1
1001524,331151.0,0
1001525,83173.0,1
1001526,24725.0,1
1001527,83762.0,1
1001528,80434.0,1
1001530,529968.0,2
1001531,15423.0,1
1001532,107595.0,1
1001533,74574.0,1
1001534,33571.0,1
1001535,39853.0,1
1001536,27514.0,1
1001537,56783.0,1
1001538,129933.0,1
1001539,76811.0,1
1001540,156210.0,1
1001541,35382.0,1
1001542,547450.0,2
1001543,195373.0,0
1001544,200600.0,0
1001545,149718.0,1
1001546,369332.0,0
1001547,206377.0,0
1001548,19544.0,1
1001549,13950.0,1
1001550,27364.0,1
1001551,277249.0,0
1001552,274753.0,0
1001553,30945.0,1
1001554,17864.0,1
1001555,100343.0,1
1001556,411481.0,0
1001557,36532.0,1
1001558,52245.0,1
1001559,34881.0,1
1001560,213746.0,0
1001561,187167.0,1
1001562,10712.0,1
1001563,80952.0,1
1001564,156902.0,1
1001565,21234.0,1
1001566,35317.0,1
1001567,179807.0,1
1001568,47128.0,1
1001569,104872.0,1
1001570,74626.0,1
1001571,214576.0,0
1001572,80886.0,1
1001573,26257.0,1
1001574,21000.0,1
1001575,58215.0,1
1001576,84053.0,1
1001577,175370.0,1
1001578,43302.0,1
1001579,979345.0,2
1001580,11977.0,1
1001581,39389.0,1
1001582,40604.0,1
1001583,26017.0,1
1001584,354468.0,0
1001585,137406.0,1
1001586,614751.0,2
1001587,507557.0,0
1001588,41810.0,1
1001589,95110.0,1
1001590,34118.0,1
1001591,404657.0,0
1001592,337735.0,0
1001593,187218.0,1
1001594,161848.0,1
1001595,113284.0,1
1001596,19478.0,1
1001597,208922.0,0
1001598,252881.0,0
1001599,494715.0,0
1001600,493161.0,0
1001601,192561.0,1
1001602,150180.0,1
1001603,137250.0,1
1001604,57270.0,1
1001605,919542.0,2
1001606,106206.0,1
1001607,291402.0,0
1001608,105299.0,1
1001609,308933.0,0
1001610,11282.0,1
1001611,533329.0,2
1001612,30537.0,1
1001613,960487.0,2
1001614,15300.0,1
1001615,21375.0,1
1001616,276791.0,0
1001617,251546.0,0
1001618,61040.0,1
1001619,14719.0,1
1001620,77928.0,1
1001621,16584.0,1
1001622,27659.0,1
1001623,148743.0,1
1001624,382286.0,0
1001625,35780.0,1
1001626,307839.0,0
1001627,27522.0,1
1001628,439298.0,0
1001629,92627.0,1
1001630,129093.0,1
1001631,195573.0,0
1001632,666823.0,2
1001633,27906.0,1
1001634,69940.0,1
1001635,961002.0,2
1001636,113088.0,1
1001637,131358.0,1
1001638,33455.0,1
1001639,745793.0,2
1001640,129505.0,1
1001641,142397.0,1
1001642,95065.0,1
1001643,383042.0,0
1001644,29759.0,1
1001645,583023.0,2
1001646,72453.0,1
1001647,986816.0,2
1001648,160021.0,1
1001649,98292.0,1
1001650,249240.0,0
1001651,71350.0,1
1001652,11438.0,1
1001653,28996.0,1
1001654,50097.0,1
1001655,251694.0,0
1001656,53013.0,1
1001657,51766.0,1
1001658,446142.0,0
1001659,26862.0,1
1001660,49896.0,1
1001661,49589.0,1
1001662,19208.0,1
1001663,76710.0,1
1001665,75875.0,1
1001666,488241.0,0
1001667,869214.0,2
1001668,33263.0,1
1001669,57340.0,1
1001670,69853.0,1
1001671,732138.0,2
1001672,87569.0,1
1001673,103219.0,1
1001675,633920.0,2
1001676,902659.0,2
1001677,39117.0,1
1001678,154890.0,1
1001679,209880.0,0
1001680,1932790.0,2
1001681,134795.0,1
1001682,44228.0,1
1001683,130410.0,1
1001684,100425.0,1
1001685,399939.0,0
1001686,31667.0,1
1001687,267516.0,0
1001688,130875.0,1
1001691,25827.0,1
1001692,269256.0,0
1001693,400581.0,0
1001694,489686.0,0
1001695,192304.0,1
1001696,385399.0,0
1001697,506345.0,0
1001699,391126.0,0
1001700,48874.0,1
1001701,549297.0,2
1001702,94957.0,1
1001703,27056.0,1
1001704,43358.0,1
1001705,72029.0,1
1001706,208935.0,0
1001707,82204.0,1
1001708,22832.0,1
1001709,171519.0,1
1001710,91242.0,1
1001711,43225.0,1
1001712,495319.0,0
1001713,33387.0,1
1001714,283324.0,0
1001715,86168.0,1
1001716,175492.0,1
1001717,429174.0,0
1001718,25169.0,1
1001719,34050.0,1
1001720,42288.0,1
1001721,42962.0,1
1001722,209190.0,0
1001723,248661.0,0
1001724,266637.0,0
1001725,13787.0,1
1001726,407415.0,0
1001727,630040.0,2
1001728,56424.0,1
1001729,33312.0,1
1001730,22717.0,1
1001731,60775.0,1
1001732,61508.0,1
1001733,906564.0,2
1001734,91118.0,1
1001735,92427.0,1
1001736,122953.0,1
1001737,818515.0,2
1001738,96392.0,1
1001739,97100.0,1
1001740,48128.0,1
1001741,977681.0,2
1001742,60713.0,1
1001743,85238.0,1
1001744,164745.0,1
1001745,123676.0,1
1001746,580107.0,2
1001747,61418.0,1
1001748,597645.0,2
1001749,422770.0,0
1001750,103375.0,1
1001751,41950.0,1
1001752,629186.0,2
1001753,457862.0,0
1001754,36058.0,1
1001755,401016.0,0
1001756,52494.0,1
1001757,554622.0,2
1001758,454332.0,0
1001759,244303.0,0
1001760,68523.0,1
1001761,112489.0,1
1001762,112697.0,1
1001763,49242.0,1
1001764,909087.0,2
1001765,124542.0,1
1001766,47457.0,1
1001767,384501.0,0
1001768,102587.0,1
1001769,42787.0,1
1001770,78485.0,1
1001771,75616.0,1
1001772,19122.0,1
1001773,57178.0,1
1001774,11740.0,1
1001775,141795.0,1
1001776,423467.0,0
1001777,53651.0,1
1001778,761540.0,2
1001779,158238.0,1
1001780,385144.0,0
1001781,156519.0,1
1001782,12363.0,1
1001784,9437.0,1
1001785,48574.0,1
1001786,43391.0,1
1001787,23028.0,1
1001788,42017.0,1
1001789,83299.0,1
1001790,505827.0,0
1001791,200998.0,0
1001792,12141.0,1
1001793,264660.0,0
1001794,350614.0,0
1001795,91109.0,1
1001796,208422.0,0
1001797,135533.0,1
1001798,82412.0,1
1001799,116519.0,1
1001801,25623.0,1
1001802,239951.0,0
1001803,235721.0,0
1001804,169653.0,1
1001805,250198.0,0
1001806,209864.0,0
1001807,185908.0,1
1001808,39343.0,1
1001809,42072.0,1
1001810,73411.0,1
1001812,785835.0,2
1001813,11368.0,1
1001815,14925.0,1
1001816,60521.0,1
1001817,131446.0,1
1001818,34014.0,1
1001819,134322.0,1
1001820,259035.0,0
1001821,17890.0,1
1001822,108550.0,1
1001823,8839.0,1
1001824,146028.0,1
1001825,127018.0,1
1001826,12184.0,1
1001827,88420.0,1
1001828,113438.0,1
1001829,9823.0,1
1001830,53850.0,1
1001831,152494.0,1
1001832,46077.0,1
1001833,113270.0,1
1001834,88697.0,1
1001835,864378.0,2
1001836,558329.0,2
1001837,875175.0,2
1001838,63725.0,1
1001839,86624.0,1
1001840,42227.0,1
1001841,147971.0,1
1001842,615641.0,2
1001843,182419.0,1
1001844,8629.0,1
1001845,159172.0,1
1001846,42270.0,1
1001847,72928.0,1
1001848,22890.0,1
1001849,34645.0,1
1001850,102984.0,1
1001851,505133.0,0
1001852,44036.0,1
1001853,117713.0,1
1001854,154026.0,1
1001855,71077.0,1
1001856,142322.0,1
1001857,31843.0,1
1001858,149457.0,1
1001859,41237.0,1
1001860,295811.0,0
1001861,407635.0,0
1001862,58237.0,1
1001863,128180.0,1
1001864,30060.0,1
1001865,323451.0,0
1001866,179136.0,1
1001867,75575.0,1
1001868,52948.0,1
1001869,3687.0,1
1001870,228119.0,0
1001871,116367.0,1
1001872,9834.0,1
1001873,162277.0,1
1001874,96315.0,1
1001875,327887.0,0
1001876,62582.0,1
1001877,170361.0,1
1001878,161022.0,1
1001879,497012.0,0
1001880,970710.0,2
1001881,56256.0,1
1001882,365434.0,0
1001883,357498.0,0
1001884,828286.0,2
1001885,67735.0,1
1001886,8061.0,1
1001887,103179.0,1
1001888,31254.0,1
1001889,599676.0,2
1001891,296835.0,0
1001892,35161.0,1
1001893,43525.0,1
1001894,256083.0,0
1001895,165784.0,1
1001896,325378.0,0
1001897,609430.0,2
1001898,18703.0,1
1001899,797902.0,2
1001900,35779.0,1
1001901,258796.0,0
1001902,376662.0,0
1001903,325880.0,0
1001904,412037.0,0
1001905,132506.0,1
1001907,10061.0,1
1001908,139545.0,1
1001909,83326.0,1
1001910,48039.0,1
1001911,43647.0,1
1001912,761550.0,2
1001914,37579.0,1
1001915,19635.0,1
1001916,489335.0,0
1001917,97374.0,1
1001918,19239.0,1
1001919,30438.0,1
1001920,628147.0,2
1001921,106328.0,1
1001922,510686.0,0
1001923,101623.0,1
1001925,271321.0,0
1001926,741827.0,2
1001927,37899.0,1
1001928,238304.0,0
1001929,17244.0,1
1001930,263688.0,0
1001931,78241.0,1
1001932,138047.0,1
1001933,26179.0,1
1001934,50435.0,1
1001935,54038.0,1
1001936,39439.0,1
1001937,299463.0,0
1001938,210156.0,0
1001939,315340.0,0
1001940,111979.0,1
1001941,1431999.0,2
1001942,18566.0,1
1001943,632125.0,2
1001944,109022.0,1
1001945,122395.0,1
1001946,192480.0,1
1001947,139230.0,1
1001948,219193.0,0
1001949,202447.0,0
1001950,153567.0,1
1001951,95828.0,1
1001952,176469.0,1
1001953,20584.0,1
1001954,175565.0,1
1001955,46853.0,1
1001956,100185.0,1
1001957,58030.0,1
1001958,905525.0,2
1001959,82005.0,1
1001960,177312.0,1
1001961,147379.0,1
1001962,337529.0,0
1001963,107613.0,1
1001964,20580.0,1
1001965,31809.0,1
1001966,110756.0,1
1001967,41815.0,1
1001968,499563.0,0
1001969,556436.0,2
1001970,50358.0,1
1001971,34737.0,1
1001972,148139.0,1
1001973,72268.0,1
1001974,710650.0,2
1001976,92129.0,1
1001977,113477.0,1
1001978,155612.0,1
1001979,42409.0,1
1001980,1240284.0,2
1001981,88348.0,1
1001982,141905.0,1
1001983,547854.0,2
1001984,311675.0,0
1001985,113707.0,1
1001986,13999.0,1
1001987,42231.0,1
1001988,707297.0,2
1001989,63312.0,1
1001990,52096.0,1
1001992,80912.0,1
1001993,15989.0,1
1001994,23925.0,1
1001995,67798.0,1
1001996,371567.0,0
1001997,75865.0,1
1001998,550430.0,2
1001999,50015.0,1
1002000,81188.0,1
1002001,57571.0,1
1002002,170239.0,1
1002003,102878.0,1
1002004,148545.0,1
1002005,58071.0,1
1002006,22322.0,1
1002007,30357.0,1
1002008,214016.0,0
1002009,120027.0,1
1002010,663325.0,2
1002011,335534.0,0
1002012,534480.0,2
1002013,86513.0,1
1002014,100592.0,1
1002015,810075.0,2
1002016,288065.0,0
1002017,176858.0,1
1002018,425454.0,0
1002019,6986.0,1
1002020,494657.0,0
1002021,253641.0,0
1002022,275704.0,0
1002023,355657.0,0
1002024,139015.0,1
1002025,213775.0,0
1002026,202955.0,0
1002027,120442.0,1
1002028,15701.0,1
1002029,147331.0,1
1002030,673833.0,2
1002031,165933.0,1
1002032,65799.0,1
1002033,6919.0,1
1002034,27160.0,1
1002035,180765.0,1
1002036,36899.0,1
1002037,9941.0,1
1002038,495469.0,0
1002039,115301.0,1
1002040,23810.0,1
1002041,525732.0,0
1002042,280183.0,0
1002043,105551.0,1
1002044,10677.0,1
1002046,126761.0,1
1002047,252300.0,0
1002048,48216.0,1
1002049,8733.0,1
1002050,267993.0,0
1002051,410359.0,0
1002052,20903.0,1
1002053,21464.0,1
1002054,353308.0,0
1002055,192078.0,1
1002056,416694.0,0
1002057,43077.0,1
1002058,78281.0,1
1002059,308040.0,0
1002060,264403.0,0
1002061,30104.0,1
1002062,164404.0,1
1002063,990187.0,2
1002064,265892.0,0
1002065,51519.0,1
1002066,24833.0,1
1002067,189260.0,1
1002068,290460.0,0
1002069,161018.0,1
1002070,158120.0,1
1002071,273620.0,0
1002072,218440.0,0
1002073,770217.0,2
1002074,35041.0,1
1002075,51034.0,1
1002076,78860.0,1
1002078,127532.0,1
1002079,227436.0,0
1002080,7860.0,1
1002081,39592.0,1
1002083,80782.0,1
1002084,180087.0,1
1002085,223263.0,0
1002086,3492.0,1
1002087,88880.0,1
1002088,607218.0,2
1002089,72359.0,1
1002090,180063.0,1
1002091,274733.0,0
1002092,779496.0,2
1002093,26132.0,1
1002094,208699.0,0
1002095,70127.0,1
1002096,177823.0,1
1002097,251897.0,0
1002098,405580.0,0
1002099,27186.0,1
1002100,338267.0,0
1002101,146858.0,1
1002102,400635.0,0
1002103,109663.0,1
1002104,86631.0,1
1002105,576899.0,2
1002106,624550.0,2
1002107,19817.0,1
1002108,44098.0,1
1002109,539502.0,2
1002110,280974.0,0
1002111,12745.0,1
1002112,33553.0,1
1002113,32977.0,1
1002114,212480.0,0
1002115,43700.0,1
1002116,1048500.0,2
1002117,52741.0,1
1002118,63402.0,1
1002119,200730.0,0
1002121,156919.0,1
1002122,151917.0,1
1002123,47331.0,1
1002124,664089.0,2
1002125,282540.0,0
1002126,144289.0,1
1002127,163012.0,1
1002128,12040.0,1
1002129,238779.0,0
1002130,26597.0,1
1002131,363053.0,0
1002132,99639.0,1
1002133,6970.0,1
1002134,51104.0,1
1002135,25815.0,1
1002136,190408.0,1
1002137,182504.0,1
1002138,75456.0,1
1002139,74089.0,1
1002140,249730.0,0
1002141,9708.0,1
1002142,53922.0,1
1002143,165468.0,1
1002144,98437.0,1
1002145,282369.0,0
1002146,181963.0,1
1002147,118804.0,1
1002148,290811.0,0
1002149,52607.0,1
1002150,59931.0,1
1002151,51501.0,1
1002152,27833.0,1
1002153,372098.0,0
1002154,72679.0,1
1002155,76122.0,1
1002156,303850.0,0
1002157,188796.0,1
1002158,234003.0,0
1002159,27269.0,1
1002160,57900.0,1
1002161,105396.0,1
1002162,229790.0,0
1002163,158650.0,1
1002164,484079.0,0
1002165,291795.0,0
1002166,332624.0,0
1002167,134825.0,1
1002168,321773.0,0
1002169,33039.0,1
1002170,125077.0,1
1002171,106922.0,1
1002172,460891.0,0
1002173,354324.0,0
1002174,163446.0,1
1002175,228187.0,0
1002176,188733.0,1
1002177,137878.0,1
1002178,141641.0,1
1002179,111491.0,1
1002180,437199.0,0
1002181,750316.0,2
1002182,34107.0,1
1002183,60552.0,1
1002184,67212.0,1
1002185,385806.0,0
1002186,349658.0,0
1002187,157335.0,1
1002188,380622.0,0
1002189,36746.0,1
1002190,168413.0,1
1002191,53437.0,1
1002192,159445.0,1
1002193,24247.0,1
1002194,151794.0,1
1002195,397436.0,0
1002196,45603.0,1
1002197,33848.0,1
1002198,35387.0,1
1002199,150695.0,1
1002200,92253.0,1
1002201,67810.0,1
1002202,25339.0,1
1002203,767061.0,2
1002204,34086.0,1
1002205,400423.0,0
1002206,111697.0,1
1002207,24058.0,1
1002208,216304.0,0
1002209,13943.0,1
1002210,38664.0,1
1002211,334841.0,0
1002212,60016.0,1
1002213,58291.0,1
1002214,96862.0,1
1002215,285661.0,0
1002216,46424.0,1
1002217,44352.0,1
1002218,59984.0,1
1002219,203232.0,0
1002220,39943.0,1
1002221,233553.0,0
1002222,175702.0,1
1002223,522398.0,0
1002224,31594.0,1
1002225,387325.0,0
1002226,45479.0,1
1002227,45292.0,1
1002228,55606.0,1
1002229,25605.0,1
1002230,183886.0,1
1002231,418179.0,0
1002232,430614.0,0
1002233,240836.0,0
1002234,25782.0,1
1002235,136173.0,1
1002236,64114.0,1
1002237,428359.0,0
1002238,93119.0,1
1002239,160106.0,1
1002240,185141.0,1
1002241,165432.0,1
1002242,371700.0,0
1002243,44815.0,1
1002245,57094.0,1
1002247,332162.0,0
1002248,169402.0,1
1002249,72547.0,1
1002250,99139.0,1
1002251,501323.0,0
1002252,22665.0,1
1002253,62119.0,1
1002254,163525.0,1
1002255,176136.0,1
1002256,96682.0,1
1002257,45294.0,1
1002258,298914.0,0
1002259,156498.0,1
1002260,57284.0,1
1002261,244659.0,0
1002262,158238.0,1
1002263,328347.0,0
1002264,385209.0,0
1002265,318279.0,0
1002266,112376.0,1
1002267,86000.0,1
1002268,13961.0,1
1002269,3746.0,1
1002270,197151.0,0
1002271,497970.0,0
1002272,289821.0,0
1002273,90350.0,1
1002274,50094.0,1
1002275,61487.0,1
1002276,147710.0,1
1002278,35959.0,1
1002279,417926.0,0
1002280,61831.0,1
1002281,90275.0,1
1002283,63185.0,1
1002284,95833.0,1
1002285,49366.0,1
1002286,68980.0,1
1002287,26001.0,1
1002288,478272.0,0
1002289,74370.0,1
1002291,33455.0,1
1002292,6198.0,1
1002293,390364.0,0
1002294,77506.0,1
1002295,19033.0,1
1002296,48078.0,1
1002297,67867.0,1
1002298,63860.0,1
1002299,103874.0,1
1002300,83232.0,1
1002302,275821.0,0
1002303,425145.0,0
1002304,983886.0,2
1002305,87810.0,1
1002306,72699.0,1
1002307,202930.0,0
1002308,92301.0,1
1002309,129677.0,1
1002310,73799.0,1
1002311,8568.0,1
1002312,31150.0,1
1002313,89908.0,1
1002314,22024.0,1
1002315,4282.0,1
1002316,221624.0,0
1002318,34093.0,1
1002319,34465.0,1
1002320,46037.0,1
1002321,167388.0,1
1002322,60195.0,1
1002323,257666.0,0
1002324,160690.0,1
1002325,46794.0,1
1002326,30327.0,1
1002327,52207.0,1
1002328,45403.0,1
1002329,11901.0,1
1002330,143704.0,1
1002331,55048.0,1
1002332,72949.0,1
1002333,41122.0,1
1002334,214888.0,0
1002335,105169.0,1
1002336,23501.0,1
1002337,33437.0,1
1002338,206327.0,0
1002339,93562.0,1
1002340,573162.0,2
1002341,72232.0,1
1002342,63646.0,1
1002343,20642.0,1
1002344,173300.0,1
1002346,135439.0,1
1002347,46077.0,1
1002348,222233.0,0
1002349,112852.0,1
1002350,156496.0,1
1002351,66591.0,1
1002352,59777.0,1
1002353,206090.0,0
1002354,129280.0,1
1002355,143550.0,1
1002356,12017.0,1
1002357,45206.0,1
1002358,33410.0,1
1002359,72344.0,1
1002360,38536.0,1
1002361,69832.0,1
1002362,45495.0,1
1002363,35713.0,1
1002364,15954.0,1
1002365,92559.0,1
1002366,71866.0,1
1002367,30783.0,1
1002368,175600.0,1
1002369,47524.0,1
1002370,140601.0,1
1002371,78359.0,1
1002372,58593.0,1
1002374,270659.0,0
1002375,10245.0,1
1002376,444591.0,0
1002377,27025.0,1
1002378,221272.0,0
1002379,34448.0,1
1002380,518502.0,0
1002381,6900.0,1
1002382,42167.0,1
1002383,369590.0,0
1002384,66318.0,1
1002385,26062.0,1
1002386,86962.0,1
1002387,57661.0,1
1002388,15555.0,1
1002389,321374.0,0
1002390,43720.0,1
1002391,55051.0,1
1002392,13427.0,1
1002393,149249.0,1
1002394,147394.0,1
1002395,232516.0,0
1002396,86082.0,1
1002397,44053.0,1
1002398,80076.0,1
1002399,19636.0,1
1002401,173614.0,1
1002402,511646.0,0
1002404,139505.0,1
1002405,60021.0,1
1002406,138255.0,1
1002407,240769.0,0
1002408,55521.0,1
1002409,146507.0,1
1002410,85642.0,1
1002411,302400.0,0
1002412,35437.0,1
1002413,23987.0,1
1002414,367766.0,0
1002415,99414.0,1
1002416,37939.0,1
1002417,15572.0,1
1002418,81574.0,1
1002419,664595.0,2
1002420,82623.0,1
1002421,183153.0,1
1002423,40229.0,1
1002424,124743.0,1
1002425,78227.0,1
1002426,39570.0,1
1002427,113218.0,1
1002428,76773.0,1
1002429,145181.0,1
1002430,72001.0,1
1002431,22957.0,1
1002432,27960.0,1
1002433,1425.0,1
1002434,38519.0,1
1002435,138351.0,1
1002436,395939.0,0
1002437,58257.0,1
1002438,176636.0,1
1002439,79437.0,1
1002440,7055.0,1
1002441,53687.0,1
1002442,9329.0,1
1002443,2747.0,1
1002444,59256.0,1
1002445,328880.0,0
1002446,520613.0,0
1002447,41119.0,1
1002449,13317.0,1
1002450,11984.0,1
1002451,186741.0,1
1002452,89539.0,1
1002453,768880.0,2
1002454,347734.0,0
1002455,138568.0,1
1002456,305458.0,0
1002457,633239.0,2
1002458,269891.0,0
1002459,146690.0,1
1002460,49116.0,1
1002461,149458.0,1
1002462,306303.0,0
1002463,151410.0,1
1002464,44975.0,1
1002465,375204.0,0
1002466,241027.0,0
1002467,15532.0,1
1002468,183302.0,1
1002469,83059.0,1
1002470,40715.0,1
1002471,9512.0,1
1002472,363740.0,0
1002473,72333.0,1
1002474,79366.0,1
1002475,20561.0,1
1002476,32498.0,1
1002477,119520.0,1
1002478,229852.0,0
1002479,76510.0,1
1002480,67042.0,1
1002481,104774.0,1
1002482,27884.0,1
1002483,80416.0,1
1002484,610072.0,2
1002485,379046.0,0
1002486,115084.0,1
1002487,41223.0,1
1002488,15770.0,1
1002489,319701.0,0
1002490,5880.0,1
1002491,242641.0,0
1002492,83098.0,1
1002493,187151.0,1
1002494,47755.0,1
1002495,24331.0,1
1002496,451128.0,0
1002497,131225.0,1
1002498,223196.0,0
1002499,66855.0,1
1002500,171093.0,1
1002501,85836.0,1
1002502,49682.0,1
1002503,74462.0,1
1002504,195791.0,0
1002505,30078.0,1
1002506,204418.0,0
1002507,958570.0,2
1002508,69847.0,1
1002509,56148.0,1
1002510,82219.0,1
1002511,34269.0,1
1002512,54553.0,1
1002513,96522.0,1
1002514,85266.0,1
1002515,31700.0,1
1002516,16161.0,1
1002517,26826.0,1
1002518,52316.0,1
1002519,52569.0,1
1002520,75801.0,1
1002521,109753.0,1
1002522,124298.0,1
1002523,199158.0,0
1002524,8274.0,1
1002525,52411.0,1
1002526,335112.0,0
1002527,29495.0,1
1002528,82439.0,1
1002529,809902.0,2
1002530,12883.0,1
1002531,7987.0,1
1002532,40020.0,1
1002533,122190.0,1
1002534,28062.0,1
1002535,103802.0,1
1002536,29614.0,1
1002537,458212.0,0
1002538,41679.0,1
1002539,63586.0,1
1002540,306681.0,0
1002541,212319.0,0
1002544,847287.0,2
1002545,41712.0,1
1002546,184743.0,1
1002547,108707.0,1
1002548,36105.0,1
1002549,35544.0,1
1002550,135456.0,1
1002551,76129.0,1
1002552,51114.0,1
1002553,15746.0,1
1002554,51052.0,1
1002555,170692.0,1
1002556,60234.0,1
1002557,82156.0,1
1002558,7344.0,1
1002559,231712.0,0
1002560,28003.0,1
1002561,60809.0,1
1002563,22005.0,1
1002564,86927.0,1
1002565,351330.0,0
1002566,291902.0,0
1002567,354099.0,0
1002568,42994.0,1
1002569,50217.0,1
1002570,50639.0,1
1002571,91985.0,1
1002572,203815.0,0
1002573,106465.0,1
1002574,50616.0,1
1002575,211373.0,0
1002576,290464.0,0
1002577,40515.0,1
1002578,88620.0,1
1002579,70586.0,1
1002580,74458.0,1
1002581,491999.0,0
1002582,24100.0,1
1002583,439431.0,0
1002585,165759.0,1
1002586,40549.0,1
1002587,11607.0,1
1002588,69490.0,1
1002589,211005.0,0
1002590,249470.0,0
1002591,55762.0,1
1002592,499838.0,0
1002593,351555.0,0
1002594,100514.0,1
1002595,160974.0,1
1002596,45421.0,1
1002597,53916.0,1
1002598,5430.0,1
1002599,324830.0,0
1002600,35742.0,1
1002602,17244.0,1
1002603,62934.0,1
1002604,79093.0,1
1002605,232434.0,0
1002606,74639.0,1
1002607,96989.0,1
1002608,161357.0,1
1002610,32754.0,1
1002611,589643.0,2
1002612,16007.0,1
1002613,17309.0,1
1002614,34950.0,1
1002615,46479.0,1
1002616,19348.0,1
1002617,71424.0,1
1002619,149165.0,1
1002620,219827.0,0
1002621,283842.0,0
1002622,29818.0,1
1002623,42119.0,1
1002624,385076.0,0
1002625,178683.0,1
1002626,21294.0,1
1002627,492584.0,0
1002628,167356.0,1
1002629,399925.0,0
1002630,29733.0,1
1002631,67337.0,1
1002632,47050.0,1
1002633,54461.0,1
1002634,266520.0,0
1002636,67577.0,1
1002637,72986.0,1
